PERMNO,date,VOL,RET,BID,ASK
25785,2007-08-16,79270100,-0.037500,7.75000,7.76000
25785,2007-08-17,46050700,0.016883,7.81000,7.82000
25785,2007-08-20,29239000,0.021711,7.99000,8.00000
25785,2007-08-21,21618200,-0.010000,7.92000,7.93000
25785,2007-08-22,52589200,-0.008838,7.83000,7.85000
25785,2007-08-23,39053400,-0.012739,7.74000,7.75000
25785,2007-08-24,32283200,0.019355,7.89000,7.90000
25785,2007-08-27,15413840,-0.012658,7.80000,7.81000
25785,2007-08-28,32225400,-0.037179,7.52000,7.53000
25785,2007-08-29,30010400,0.027963,7.73000,7.74000
25785,2007-08-30,28371300,-0.006477,7.65000,7.67000
25785,2007-08-31,31661000,0.018253,7.81000,7.83000
25785,2007-09-04,33485000,0.023047,7.97000,7.98000
25785,2007-09-05,21248300,-0.027534,7.75000,7.76000
25785,2007-09-06,29201300,0.001287,7.76000,7.77000
25785,2007-09-07,44275600,-0.033419,7.52000,7.53000
25785,2007-09-10,33340200,0.000000,7.53000,7.54000
25785,2007-09-11,38497800,0.007979,7.59000,7.60000
25785,2007-09-12,39285770,-0.010554,7.51000,7.52000
25785,2007-09-13,67733050,0.056000,7.92000,7.94000
25785,2007-09-14,41967100,0.013889,8.03000,8.05000
25785,2007-09-17,54162800,0.031133,8.28000,8.29000
25785,2007-09-18,46268190,0.016908,8.39000,8.41000
25785,2007-09-19,53313660,-0.002375,8.38000,8.39000
25785,2007-09-20,31979960,-0.017857,8.23000,8.24000
25785,2007-09-21,34311460,-0.002424,8.21000,8.22000
25785,2007-09-24,58415080,0.030377,8.48000,8.49000
25785,2007-09-25,26048140,-0.016509,8.32000,8.33000
25785,2007-09-26,92825640,0.064748,8.87000,8.91000
25785,2007-09-27,51537070,-0.028153,8.63000,8.64000
25785,2007-09-28,45195540,-0.016223,8.50000,8.51000
25785,2007-10-01,55452200,-0.030624,8.23000,8.24000
25785,2007-10-02,53071180,0.041312,8.56000,8.57000
25785,2007-10-03,46277000,-0.016336,8.41000,8.42000
25785,2007-10-04,47921800,-0.020166,8.26000,8.27000
25785,2007-10-05,37617810,0.013317,8.36000,8.38000
25785,2007-10-08,32954800,-0.021505,8.19000,8.20000
25785,2007-10-09,44967100,0.015873,8.31000,8.32000
25785,2007-10-10,35632880,-0.010817,8.21000,8.22000
25785,2007-10-11,92386990,0.064399,8.76000,8.78000
25785,2007-10-12,92108800,0.050228,9.20000,9.21000
25785,2007-10-15,50302850,-0.022826,8.99000,9.00000
25785,2007-10-16,50105720,-0.023359,8.78000,8.81000
25785,2007-10-17,40707730,-0.010251,8.69000,8.70000
25785,2007-10-18,29935100,0.008055,8.76000,8.77000
25785,2007-10-19,56216440,-0.044521,8.39000,8.40000
25785,2007-10-22,44896500,-0.003584,8.33000,8.35000
25785,2007-10-23,33682730,0.037170,8.62000,8.64000
25785,2007-10-24,35781810,-0.006936,8.58000,8.60000
25785,2007-10-25,37059760,0.001164,8.60000,8.61000
25785,2007-10-26,34459300,0.008139,8.66000,8.67000
25785,2007-10-29,41843900,0.011534,8.76000,8.77000
25785,2007-10-30,27338600,0.003421,8.79000,8.80000
25785,2007-10-31,51998600,0.007955,8.85000,8.86000
25785,2007-11-01,40677090,-0.041714,8.50000,8.51000
25785,2007-11-02,54653200,0.052941,8.93000,8.95000
25785,2007-11-05,46032190,-0.031285,8.65000,8.66000
25785,2007-11-06,29729420,-0.004614,8.61000,8.62000
25785,2007-11-07,50256160,-0.045191,8.25000,8.26000
25785,2007-11-08,72813040,0.029126,8.45000,8.48000
25785,2007-11-09,49724940,-0.033019,8.20000,8.22000
25785,2007-11-12,70023740,-0.040244,7.88000,7.89000
25785,2007-11-13,48473700,0.016518,7.98000,7.99000
25785,2007-11-14,49931860,-0.002500,7.95000,7.97000
25785,2007-11-15,42557310,-0.025063,7.78000,7.79000
25785,2007-11-16,44606100,-0.010283,7.70000,7.71000
25785,2007-11-19,49532670,-0.046753,7.34000,7.35000
25785,2007-11-20,64461280,-0.013624,7.24000,7.25000
25785,2007-11-21,74456490,-0.040055,6.94000,6.95000
25785,2007-11-23,26411800,0.034532,7.17000,7.18000
25785,2007-11-26,35297270,-0.022253,7.02000,7.03000
25785,2007-11-27,35465380,0.005690,7.08000,7.09000
25785,2007-11-28,45702340,0.041018,7.35000,7.36000
25785,2007-11-29,33890160,-0.009511,7.29000,7.30000
25785,2007-11-30,44522480,0.030178,7.54000,7.56000
25785,2007-12-03,34925000,-0.034621,7.23000,7.25000
25785,2007-12-04,55417800,-0.038621,6.99000,7.00000
25785,2007-12-05,60504100,0.001435,6.98000,6.99000
25785,2007-12-06,43325200,0.011461,7.07000,7.08000
25785,2007-12-07,32730800,0.000000,7.04000,7.05000
25785,2007-12-10,46095600,0.011331,7.13000,7.14000
25785,2007-12-11,51624900,-0.023810,6.96000,6.97000
25785,2007-12-12,51354300,0.012913,7.05000,7.06000
25785,2007-12-13,52311500,-0.009915,7.00000,7.01000
25785,2007-12-14,39316500,-0.014306,6.89000,6.91000
25785,2007-12-17,32646500,-0.013062,6.78000,6.80000
25785,2007-12-18,43897200,0.001471,6.80000,6.81000
25785,2007-12-19,30162400,-0.007342,6.75000,6.76000
25785,2007-12-20,29406900,0.004438,6.80000,6.82000
25785,2007-12-21,38613000,0.000000,6.79000,6.80000
25785,2007-12-24,12102700,-0.005891,6.74000,6.75000
25785,2007-12-26,28076600,0.020741,6.90000,6.91000
25785,2007-12-27,24715600,-0.007257,6.82000,6.83000
25785,2007-12-28,24070300,-0.020468,6.71000,6.72000
25785,2007-12-31,25846600,0.004478,6.71000,6.72000
25785,2008-01-02,33242300,-0.019317,6.60000,6.61000
25785,2008-01-03,47189400,-0.022727,6.44000,6.45000
25785,2008-01-04,57781000,-0.049612,6.14000,6.15000
25785,2008-01-07,47008700,0.004894,6.16000,6.17000
25785,2008-01-08,47965300,-0.009740,6.11000,6.12000
25785,2008-01-09,77766600,-0.004918,6.07000,6.08000
25785,2008-01-10,61643800,0.029654,6.26000,6.27000
25785,2008-01-11,33524800,-0.030400,6.05000,6.06000
25785,2008-01-14,29715600,0.019802,6.17000,6.18000
25785,2008-01-15,42688200,-0.033981,5.97000,5.98000
25785,2008-01-16,64550500,-0.018425,5.87000,5.88000
25785,2008-01-17,77887000,-0.017065,5.76000,5.77000
25785,2008-01-18,58902300,0.027778,5.93000,5.94000
25785,2008-01-22,78467900,0.001689,5.94000,5.95000
25785,2008-01-23,74051700,0.062395,6.29000,6.30000
25785,2008-01-24,65544600,-0.006349,6.26000,6.29000
25785,2008-01-25,87012200,0.051118,6.57000,6.58000
25785,2008-01-28,46710800,0.013678,6.66000,6.67000
25785,2008-01-29,41278600,0.002998,6.70000,6.71000
25785,2008-01-30,37156000,0.008969,6.77000,6.78000
25785,2008-01-31,48116700,-0.016296,6.62000,6.63000
25785,2008-02-01,37890800,0.031627,6.82000,6.83000
25785,2008-02-04,36827600,-0.024818,6.68000,6.69000
25785,2008-02-05,36160600,-0.037425,6.44000,6.45000
25785,2008-02-06,39376400,-0.018663,6.30000,6.31000
25785,2008-02-07,56869600,-0.022187,6.16000,6.17000
25785,2008-02-08,32823700,-0.014587,6.07000,6.08000
25785,2008-02-11,53753100,0.050987,6.38000,6.39000
25785,2008-02-12,59233700,0.010955,6.45000,6.46000
25785,2008-02-13,28887700,0.018576,6.56000,6.57000
25785,2008-02-14,24909500,-0.018237,6.47000,6.48000
25785,2008-02-15,22711300,-0.001548,6.45000,6.46000
25785,2008-02-19,29048300,0.004651,6.47000,6.48000
25785,2008-02-20,24628900,-0.010802,6.41000,6.42000
25785,2008-02-21,56463200,-0.028081,6.23000,6.24000
25785,2008-02-22,31301100,0.003210,6.24000,6.25000
25785,2008-02-25,32975400,0.033600,6.44000,6.45000
25785,2008-02-26,31167600,0.009288,6.51000,6.52000
25785,2008-02-27,39086800,0.012270,6.58000,6.59000
25785,2008-02-28,42081400,0.003030,6.62000,6.63000
25785,2008-02-29,47435500,-0.013595,6.52000,6.53000
25785,2008-03-03,44366800,-0.053599,6.19000,6.20000
25785,2008-03-04,38995600,-0.008091,6.13000,6.14000
25785,2008-03-05,37409800,-0.001631,6.10000,6.11000
25785,2008-03-06,34552600,-0.029412,5.93000,5.94000
25785,2008-03-07,43806000,-0.026936,5.78000,5.79000
25785,2008-03-10,48632400,-0.031142,5.61000,5.62000
25785,2008-03-11,78411500,0.053571,5.89000,5.90000
25785,2008-03-12,60203800,-0.033898,5.69000,5.70000
25785,2008-03-13,125541100,-0.054386,5.38000,5.39000
25785,2008-03-14,80510700,-0.018553,5.28000,5.29000
